horizon,norm_window,min_expectancy,max_distance,k,min_mfe,max_bars_in_trade,sample_interval,blocked_regimes,total_pnl,total_pnl_pct,win_rate,total_trades,profit_factor,max_drawdown_pct,sharpe,expectancy
5,300,0.0,2.0,200,0.002,0,3,NONE,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
5,300,0.0,2.0,150,0.004,0,3,NONE,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
5,300,0.0,2.0,200,0.0025,0,5,NONE,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
5,300,0.0,2.0,200,0.0025,0,3,NONE,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
5,300,0.0,2.0,200,0.003,0,3,NONE,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
5,300,0.0,2.0,200,0.003,0,5,NONE,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
5,300,0.0,2.0,200,0.004,0,5,NONE,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
5,300,0.0,2.0,200,0.004,0,3,NONE,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
5,300,0.0,3.0,100,0.002,0,5,NONE,-18.535264074214535,-18.535264074214535,75.0,4,0.01630232213867076,18.842439594360243,-0.489189294972901,-4.633816018553634
5,300,0.0,3.0,100,0.002,0,3,NONE,-20.495339119507115,-20.495339119507115,83.33333333333334,6,0.02280825333161209,20.973712876089465,-0.3971249850648878,-3.4158898532511857
